Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,subject_to_ll44,Financing Type
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,930944,3478,FISH AVENUE,Bronx,10469,2047130001,2117054,BX-12,12,386,BX1202,40.877306,-73.850606,40.877198,-73.850074,,Preservation,Yes,Non Prevailing Wage,,3.0,7.0,,,,2.0,,8.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,930949,3458,FISH AVENUE,Bronx,10469,2047130001,2117051,BX-12,12,386,BX1202,40.877017,-73.850458,40.877198,-73.850074,,Preservation,Yes,Non Prevailing Wage,,1.0,11.0,2.0,,,2.0,8.0,4.0,,,,,,14.0,,14.0,14,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933192,3484,FENTON AVENUE,Bronx,10469,2047210017,2117021,BX-12,12,386,BX1202,40.87783,-73.848912,40.877679,-73.848323,,Preservation,Yes,Non Prevailing Wage,,,8.0,4.0,,,,12.0,,,,,,,12.0,,12.0,12,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933193,3482,FENTON AVENUE,Bronx,10469,2047210017,2117020,BX-12,12,386,BX1202,40.877806,-73.848898,40.877679,-73.848323,,Preservation,Yes,Non Prevailing Wage,,,10.0,,,,1.0,1.0,8.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933194,3486,FENTON AVENUE,Bronx,10469,2047210017,2117022,BX-12,12,386,BX1202,40.877858,-73.848927,40.877679,-73.848323,,Preservation,Yes,Non Prevailing Wage,,1.0,6.0,3.0,,,2.0,4.0,4.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933195,3440,FENTON AVENUE,Bronx,10469,2047210017,2117015,BX-12,12,386,BX1202,40.877256,-73.848595,40.877679,-73.848323,,Preservation,Yes,Non Prevailing Wage,,,10.0,4.0,,,1.0,8.0,5.0,,,,,,14.0,,14.0,14,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933198,3488,FISH AVENUE,Bronx,10469,2047130001,2117057,BX-12,12,386,BX1202,40.877448,-73.850681,40.877198,-73.850074,,Preservation,Yes,Non Prevailing Wage,,,12.0,1.0,,,1.0,8.0,,4.0,,,,,13.0,,13.0,13,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933199,3484,FISH AVENUE,Bronx,10469,2047130001,2117055,BX-12,12,386,BX1202,40.877391,-73.850649,40.877198,-73.850074,,Preservation,Yes,Non Prevailing Wage,,,8.0,2.0,,,1.0,,4.0,5.0,,,,,10.0,,10.0,10,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933223,3439,SEYMOUR AVENUE,Bronx,10469,2047130001,2117060,BX-12,12,386,BX1202,40.877049,-73.849518,40.877198,-73.850074,,Preservation,Yes,Non Prevailing Wage,,2.0,8.0,4.0,,,2.0,12.0,,,,,,,14.0,,14.0,14,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933231,3455,FISH AVENUE,Bronx,10469,2047120001,2117078,BX-12,12,386,BX1202,40.876954,-73.850451,40.876848,-73.851015,,Preservation,Yes,Non Prevailing Wage,,1.0,8.0,1.0,,,1.0,1.0,8.0,,,,,,10.0,,10.0,10,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75173,EASTCHESTER HEIGHTS HDFC.HPO.FY25,2024-12-19T00:00:00.000,933272,1360,HICKS STREET,Bronx,10469,2047130001,2117058,BX-12,12,386,BX1202,40.877995,-73.850691,40.877198,-73.850074,,Preservation,Yes,Non Prevailing Wage,,2.0,8.0,4.0,,,1.0,5.0,8.0,,,,,,14.0,,14.0,14,Multifamily Finance Program,,Yes,Article XI,False,Not Subject to LL44
75177,170 EAST 83RD STREET.HPO.FY25,2025-06-05T00:00:00.000,1781,170,EAST 83 STREET,Manhattan,10028,1015110033,1047619,MN-08,4,140,MN0802,40.777182,-73.956174,40.776847,-73.955936,,Preservation,No,Non Prevailing Wage,1.0,2.0,12.0,21.0,5.0,9.0,11.0,12.0,14.0,13.0,,,,,50.0,,50.0,50,Multifamily Finance Program,,No,Article XI,False,Not Subject to LL44
75180,BRG LAMONT HDFC.HPO.FY25,2025-06-30T00:00:00.000,671869,91-31,LAMONT AVENUE,Queens,11373,4015680040,4039232,QN-04,25,467,QN0401,40.744069,-73.874149,40.7443,-73.874289,2025-06-30T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,34.0,44.0,3.0,,1.0,18.0,51.0,14.0,,,,,,83.0,,83.0,83,Multifamily Finance Program,2025-06-30T00:00:00.000,Yes,Article XI,False,Not Subject to LL44
75189,FLUSHING PRESERVATION HDFC.HPO.FY24,2024-06-25T00:00:00.000,433240,137-20,45 AVENUE,Queens,11355,4051460026,4116425,QN-07,20,845,QN0705,40.751157,-73.822506,40.750901,-73.822344,2025-04-21T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,18.0,54.0,71.0,4.0,1.0,16.0,70.0,50.0,13.0,,,,,149.0,,149.0,149,Multifamily Finance Program,2025-04-21T00:00:00.000,Yes,Article XI,True,Privately Financed
75189,FLUSHING PRESERVATION HDFC.HPO.FY24,2024-06-25T00:00:00.000,644826,44-15,COLDEN STREET,Queens,11355,4051450024,4116405,QN-07,20,845,QN0705,40.751557,-73.823995,40.751603,-73.823638,2025-04-21T00:00:00.000,Preservation,Yes,Non Prevailing Wage,1.0,10.0,50.0,73.0,4.0,,2.0,73.0,43.0,20.0,,,,,138.0,,138.0,138,Multifamily Finance Program,2025-04-21T00:00:00.000,Yes,Article XI,True,Privately Financed
75189,FLUSHING PRESERVATION HDFC.HPO.FY24,2024-06-25T00:00:00.000,644828,44-35,COLDEN STREET,Queens,11355,4051450001,4116404,QN-07,20,845,QN0705,40.751398,-73.823844,40.75104,-73.823091,2025-04-21T00:00:00.000,Preservation,Yes,Non Prevailing Wage,,4.0,23.0,39.0,4.0,1.0,13.0,28.0,23.0,7.0,,,,,71.0,,71.0,71,Multifamily Finance Program,2025-04-21T00:00:00.000,Yes,Article XI,True,Privately Financed
75189,FLUSHING PRESERVATION HDFC.HPO.FY24,2024-06-25T00:00:00.000,644829,45-15,COLDEN STREET,Queens,11355,4051460001,4116424,QN-07,20,845,QN0705,40.750512,-73.823013,40.750426,-73.822446,2025-04-21T00:00:00.000,Preservation,Yes,Non Prevailing Wage,2.0,25.0,48.0,67.0,5.0,1.0,20.0,72.0,37.0,19.0,,,,,148.0,,148.0,148,Multifamily Finance Program,2025-04-21T00:00:00.000,Yes,Article XI,True,Privately Financed
75190,CONFIDENTIAL,2024-06-27T00:00:00.000,,----,----,Queens,,,,QN-13,31,,,,,,,2024-08-28T00:00:00.000,Preservation,No,Non Prevailing Wage,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,1,Homeowner Assistance Program,2024-08-28T00:00:00.000,No,,False,Not Subject to LL44
75219,CONFIDENTIAL,2024-01-19T00:00:00.000,,----,----,Brooklyn,,,,BK-05,42,,,,,,,2024-10-30T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,2.0,,,,,,,,,,2.0,,2.0,2.0,2,Homeowner Assistance Program,2024-10-30T00:00:00.000,No,,False,Not Subject to LL44
75235,CONFIDENTIAL,2024-02-07T00:00:00.000,,----,----,Manhattan,,,,MN-07,7,,,,,,,2024-02-07T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-02-07T00:00:00.000,No,,False,Not Subject to LL44
75236,CONFIDENTIAL,2024-02-16T00:00:00.000,,----,----,Brooklyn,,,,BK-14,45,,,,,,,2024-02-16T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-02-16T00:00:00.000,No,,False,Not Subject to LL44
75237,CONFIDENTIAL,2024-02-23T00:00:00.000,,----,----,Brooklyn,,,,BK-02,35,,,,,,,2024-02-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-02-23T00:00:00.000,No,,False,Not Subject to LL44
75238,CONFIDENTIAL,2024-02-29T00:00:00.000,,----,----,Bronx,,,,BX-10,13,,,,,,,2024-02-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-02-29T00:00:00.000,No,,False,Not Subject to LL44
75241,43-12 50TH STREET,2025-05-06T00:00:00.000,1013623,43-12,50 STREET,Queens,11377,4001380025,4001289,QN-02,26,25301,QN0202,40.744233,-73.914694,40.744049,-73.915015,,New Construction,No,Non Prevailing Wage,9.0,,29.0,16.0,,1.0,8.0,30.0,16.0,1.0,,,,,55.0,,55.0,55,Small Homes Program,,No,420c,True,HPD Financed
75279,2892 NOSTRAND AVENUE,2025-03-18T00:00:00.000,1012225,2892,NOSTRAND AVENUE,Brooklyn,11229,3076900073,3345794,BK-15,46,642,BK1502,40.613822,-73.944399,40.613698,-73.944745,,New Construction,No,Non Prevailing Wage,,8.0,8.0,3.0,,,,14.0,5.0,,,,,,19.0,,19.0,74,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75288,CONFIDENTIAL,2024-03-08T00:00:00.000,,----,----,Queens,,,,QN-07,20,,,,,,,2024-03-08T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-08T00:00:00.000,No,,False,Not Subject to LL44
75289,CONFIDENTIAL,2024-03-08T00:00:00.000,,----,----,Manhattan,,,,MN-03,2,,,,,,,2024-03-08T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-08T00:00:00.000,No,,False,Not Subject to LL44
75297,CONFIDENTIAL,2024-03-15T00:00:00.000,,----,----,Brooklyn,,,,BK-16,41,,,,,,,2024-03-15T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-15T00:00:00.000,No,,False,Not Subject to LL44
75319,CONFIDENTIAL,2024-03-21T00:00:00.000,,----,----,Bronx,,,,BX-09,18,,,,,,,2024-03-21T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-21T00:00:00.000,No,,False,Not Subject to LL44
75328,CONFIDENTIAL,2024-03-22T00:00:00.000,,----,----,Queens,,,,QN-12,27,,,,,,,2024-03-22T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-22T00:00:00.000,No,,False,Not Subject to LL44
75335,HOUSINGWORKS. 2605-2611 PITKIN AVENUE,2024-09-11T00:00:00.000,1013320,2605,PITKIN AVENUE,Brooklyn,11208,3042090041,3094596,BK-05,42,1192,BK0502,40.674832,-73.875938,40.675029,-73.87597,,New Construction,No,Non Prevailing Wage,18.0,12.0,9.0,,,,39.0,,,,,,,,39.0,,39.0,39,Multifamily Finance Program,,No,,False,Not Subject to LL44
75340,CONFIDENTIAL,2024-03-29T00:00:00.000,,----,----,Bronx,,,,BX-12,12,,,,,,,2024-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-29T00:00:00.000,No,,False,Not Subject to LL44
75341,CONFIDENTIAL,2024-03-29T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2024-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-29T00:00:00.000,No,,False,Not Subject to LL44
75358,CONFIDENTIAL,2024-03-29T00:00:00.000,,----,----,Queens,,,,QN-04,21,,,,,,,2024-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-29T00:00:00.000,No,,False,Not Subject to LL44
75359,CONFIDENTIAL,2024-03-29T00:00:00.000,,----,----,Queens,,,,QN-13,31,,,,,,,2024-03-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-03-29T00:00:00.000,No,,False,Not Subject to LL44
75374,UPACA / 1900 LEXINGTON.YR15.FY25,2024-12-11T00:00:00.000,24078,1900,LEXINGTON AVENUE,Manhattan,10035,1017670016,1054347,MN-11,9,182,MN1102,40.800055,-73.940585,40.800349,-73.940733,2024-12-11T00:00:00.000,Preservation,Yes,Non Prevailing Wage,86.0,20.0,12.0,14.0,1.0,1.0,1.0,4.0,97.0,32.0,,,,,134.0,,134.0,134,Multifamily Finance Program,2024-12-11T00:00:00.000,Yes,420c,False,Not Subject to LL44
75378,873 EAST 28 ST,2024-02-05T00:00:00.000,1011843,873,EAST 228 STREET,Bronx,10466,2048530011,2000000,BX-12,12,406,BX1201,40.888407,-73.854501,40.888409,-73.853778,2024-05-22T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,15.0,,5.0,9.0,1.0,,,,,,15.0,,15.0,16,Multifamily Incentives Program,2024-05-22T00:00:00.000,No,421a,False,Not Subject to LL44
75379,1014 OGDEN AVE APARTMENTS,2024-01-30T00:00:00.000,1012674,1014,OGDEN AVENUE,Bronx,10452,2025120005,2000000,BX-04,16,189,BX0402,40.833391,-73.929107,40.833221,-73.928948,2024-12-27T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,16.0,,6.0,10.0,,,,,,,16.0,,16.0,17,Multifamily Incentives Program,2024-12-27T00:00:00.000,No,421a,False,Not Subject to LL44
75380,2067 ANTHONY AVE,2024-01-30T00:00:00.000,1011555,2067,ANTHONY AVENUE,Bronx,10457,2031560024,2129658,BX-05,15,23502,BX0502,40.852648,-73.902106,40.852749,-73.902315,2024-06-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,51.0,,51.0,,,,,,,,51.0,,51.0,52,Multifamily Incentives Program,2024-06-26T00:00:00.000,No,421a,False,Not Subject to LL44
75381,385 RUTLAND RD,2024-01-25T00:00:00.000,1011727,385,RUTLAND ROAD,Brooklyn,11225,3048010054,3429355,BK-09,40,804,BK0902,40.659552,-73.948272,40.659774,-73.948109,2024-05-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3.0,8,Multifamily Incentives Program,2024-05-10T00:00:00.000,No,421a,False,Not Subject to LL44
75382,53 EAST 177 ST,2024-01-25T00:00:00.000,1011838,53,EAST 177 STREET,Bronx,10453,2028280001,2128940,BX-05,14,23301,BX0502,40.849961,-73.909017,40.850062,-73.908873,2025-05-21T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,80.0,,12.0,38.0,30.0,,,,,,80.0,,80.0,81,Multifamily Incentives Program,2025-05-21T00:00:00.000,No,421a,False,Not Subject to LL44
75383,103-41 120TH STREET APARTMENTS,2024-01-23T00:00:00.000,990190,103-41,120 STREET,Queens,11419,4095580045,4620913,QN-10,29,15802,QN1001,40.687543,-73.823623,40.68718,-73.823087,,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3.0,10,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75384,27 MONTROSE AVENUE,2024-01-23T00:00:00.000,340168,27,MONTROSE AVENUE,Brooklyn,11206,3030490042,3000000,BK-01,34,511,BK0104,40.706779,-73.94909,40.707004,-73.949183,,New Construction,No,Non Prevailing Wage,,,,,3.0,,,3.0,,,,,,,3.0,,3.0,9,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75385,1654 GRAND APTS,2024-01-17T00:00:00.000,81410,1654,GRAND AVENUE,Bronx,10453,2028670012,2008481,BX-05,14,217,BX0501,40.847152,-73.914989,40.847146,-73.914649,2024-12-18T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,19.0,,16.0,3.0,,,,,,,19.0,,19.0,20,Multifamily Incentives Program,2024-12-18T00:00:00.000,No,421a,False,Not Subject to LL44
75386,2183 MORRIS AVENUE,2024-01-17T00:00:00.000,1009205,2183,MORRIS AVENUE,Bronx,10453,2031810042,2000000,BX-05,14,239,BX0503,40.856003,-73.903272,40.856104,-73.9035,,New Construction,No,Non Prevailing Wage,,,,,59.0,,7.0,41.0,11.0,,,,,,59.0,,59.0,60,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75388,1629 BROOKLYN AVENUE,2024-01-15T00:00:00.000,1011580,1629,BROOKLYN AVENUE,Brooklyn,11210,3075640026,3427373,BK-17,45,784,BK1702,40.633292,-73.941886,40.63333,-73.94158,2024-05-22T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,7.0,,,,7.0,,,,,,7.0,,7.0,22,Multifamily Incentives Program,2024-05-22T00:00:00.000,No,421a,False,Not Subject to LL44
75389,60 CEDAR STREET,2024-01-15T00:00:00.000,218408,60,CEDAR STREET,Brooklyn,11221,3032320005,3000000,BK-04,34,423,BK0401,40.69721,-73.927329,40.697124,-73.927048,2025-04-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,42.0,,9.0,11.0,22.0,,,,,,42.0,,42.0,139,Multifamily Incentives Program,2025-04-10T00:00:00.000,No,421a,False,Not Subject to LL44
75390,1598 EASTERN PARKWAY APARTMENTS,2024-01-10T00:00:00.000,287676,1598,EASTERN PARKWAY,Brooklyn,11233,3014680052,3421424,BK-16,41,363,BK1601,40.67119,-73.915779,40.671167,-73.91504,2024-01-10T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,6.0,,,3.0,,3.0,,,,,6.0,,6.0,19,Multifamily Incentives Program,2024-01-10T00:00:00.000,No,421a,False,Not Subject to LL44
75391,1670 TOWNSEND AVE,2024-01-04T00:00:00.000,115662,1670,TOWNSEND AVENUE,Bronx,10453,2028480050,2000000,BX-05,14,22701,BX0502,40.845937,-73.912449,40.845577,-73.912388,2024-11-26T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,24.0,,24.0,,,,,,,,24.0,,24.0,25,Multifamily Incentives Program,2024-11-26T00:00:00.000,No,421a,False,Not Subject to LL44
75392,112 SEAMAN AVENUE,2024-01-03T00:00:00.000,1000025,112,SEAMAN AVENUE,Manhattan,10034,1022480112,1000000,MN-12,10,295,MN1203,40.868509,-73.92395,40.868748,-73.924058,,New Construction,No,Non Prevailing Wage,,,3.0,,5.0,,1.0,6.0,1.0,,,,,,8.0,,8.0,26,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75393,2798 WEBB AVE APARTMENTS,2024-01-03T00:00:00.000,120406,2798,WEBB AVENUE,Bronx,10468,2032490141,2015354,BX-08,14,26702,BX0801,40.871692,-73.901123,40.871722,-73.90083,2024-09-19T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,16.0,,5.0,11.0,,,,,,,16.0,,16.0,17,Multifamily Incentives Program,2024-09-19T00:00:00.000,No,421a,False,Not Subject to LL44
75394,714 EAST 217 STREET,2024-01-03T00:00:00.000,68498,714,EAST 217 STREET,Bronx,10467,2046640061,2057962,BX-12,12,390,BX1201,40.881926,-73.862873,40.881768,-73.863094,,New Construction,No,Non Prevailing Wage,,,,,16.0,,15.0,1.0,,,,,,,16.0,,16.0,17,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75395,219 EAST 203 ST,2024-01-02T00:00:00.000,1010888,219,EAST 203 STREET,Bronx,10458,2033090036,2129681,BX-07,14,413,BX0702,40.873794,-73.885854,40.874011,-73.885756,2024-05-29T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,27.0,,27.0,,,,,,,,27.0,,27.0,28,Multifamily Incentives Program,2024-05-29T00:00:00.000,No,421a,False,Not Subject to LL44
75396,2311 WHITE PLAINS ROAD,2024-01-02T00:00:00.000,1011901,2311,WHITE PLAINS ROAD,Bronx,10467,2043420094,2129690,BX-11,15,33201,BX1104,40.860468,-73.867519,40.860373,-73.867967,2024-08-30T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,15.0,,3.0,4.0,8.0,,,,,,15.0,,15.0,50,Multifamily Incentives Program,2024-08-30T00:00:00.000,No,421a,False,Not Subject to LL44
75397,414 EAST 152 STREET,2024-01-02T00:00:00.000,63898,414,EAST 152 STREET,Bronx,10455,2023740040,2000000,BX-01,17,67,BX0102,40.818111,-73.916373,40.817817,-73.916132,,New Construction,No,Non Prevailing Wage,,,,,25.0,,8.0,16.0,1.0,,,,,,25.0,,25.0,44,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75398,1395 BRISTOW ST,2024-01-01T00:00:00.000,1011401,1395,BRISTOW STREET,Bronx,10459,2029630022,2129728,BX-03,17,153,BX0303,40.832934,-73.895088,40.832954,-73.895291,2025-04-16T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,29.0,,6.0,,22.0,1.0,,,,,29.0,,29.0,29,Multifamily Incentives Program,2025-04-16T00:00:00.000,No,421a,False,Not Subject to LL44
75399,840 NEW YORK AVENUE,2023-10-27T00:00:00.000,1010703,840,NEW YORK AVENUE,Brooklyn,11203,3048530064,3427334,BK-17,40,818,BK1701,40.653296,-73.946936,40.653266,-73.947267,2024-11-27T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,5.0,,,2.0,3.0,,,,,,5.0,,5.0,15,Multifamily Incentives Program,2024-11-27T00:00:00.000,No,421a,False,Not Subject to LL44
75406,CONFIDENTIAL,2024-04-04T00:00:00.000,,----,----,Bronx,,,,BX-11,13,,,,,,,2024-04-04T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-04-04T00:00:00.000,No,,False,Not Subject to LL44
75407,CONFIDENTIAL,2024-04-05T00:00:00.000,,----,----,Staten Island,,,,SI-01,49,,,,,,,2024-04-05T00:00:00.000,New Construction,No,Non Prevailing Wage,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1,Homeowner Assistance Program,2024-04-05T00:00:00.000,No,,False,Not Subject to LL44
75409,BG. 1760 THIRD AVE - CONSTRUCTION CLOSING,2024-12-19T00:00:00.000,1886,1768,3 AVENUE,Manhattan,10029,1016250033,1051738,MN-11,8,15802,MN1101,40.786368,-73.948476,40.786313,-73.948924,,Preservation,No,Non Prevailing Wage,261.0,,172.0,,,1.0,388.0,45.0,1.0,,,,,,434.0,,434.0,434,Multifamily Finance Program,,No,420a,False,Not Subject to LL44
75412,88-36 139 STREET,2024-01-05T00:00:00.000,667616,138-45,JAMAICA AVENUE,Queens,11435,4096200033,4000000,QN-12,24,214,QN0805,40.702547,-73.813885,40.702785,-73.813668,2025-06-20T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,25.0,,6.0,15.0,4.0,,,,,,25.0,,25.0,81,Multifamily Incentives Program,2025-06-20T00:00:00.000,No,421a,False,Not Subject to LL44
75413,RYANLEACOCK.PPP.FY24,2024-06-04T00:00:00.000,695668,108-04,SPA PLACE,Queens,11435,4119440016,4258207,QN-12,28,198,QN1202,40.691559,-73.800329,40.691623,-73.800786,2024-07-03T00:00:00.000,Preservation,No,Non Prevailing Wage,,,,,,1.0,,,,1.0,,,,,1.0,,1.0,2,Small Homes Program,2024-07-03T00:00:00.000,No,,False,Not Subject to LL44
75416,11-14 35TH AVENUE,2024-12-12T00:00:00.000,1015144,35-10,12 STREET,Queens,11106,4003310027,4436744,QN-01,22,85,QN0105,40.762042,-73.938366,40.762146,-73.938619,,New Construction,No,Non Prevailing Wage,,,16.0,22.0,,,,19.0,19.0,,,,,,38.0,,38.0,152,Multifamily Incentives Program,,No,421a,False,Not Subject to LL44
75421,NORTH SHORE PLAZA.YR15.FY25,2025-03-31T00:00:00.000,746078,85,HOLLAND AVENUE,Staten Island,10303,5012720011,5109139,SI-01,49,31902,SI0107,40.638543,-74.171232,40.639104,-74.170235,,Preservation,No,Non Prevailing Wage,91.0,15.0,7.0,9.0,,,12.0,60.0,48.0,2.0,,,,,122.0,,122.0,122,Multifamily Finance Program,,No,,False,Not Subject to LL44
75421,NORTH SHORE PLAZA.YR15.FY25,2025-03-31T00:00:00.000,812478,35,HOLLAND AVENUE,Staten Island,10303,5012720011,5109140,SI-01,49,31902,SI0107,40.639476,-74.171252,40.639104,-74.170235,,Preservation,No,Non Prevailing Wage,107.0,5.0,4.0,6.0,,,12.0,60.0,48.0,2.0,,,,,122.0,,122.0,122,Multifamily Finance Program,,No,,False,Not Subject to LL44
75421,NORTH SHORE PLAZA.YR15.FY25,2025-03-31T00:00:00.000,812479,55,HOLLAND AVENUE,Staten Island,10303,5012720011,5112687,SI-01,49,31902,SI0107,40.638993,-74.171244,40.639104,-74.170235,,Preservation,No,Non Prevailing Wage,87.0,7.0,4.0,24.0,,,12.0,60.0,48.0,2.0,,,,,122.0,,122.0,122,Multifamily Finance Program,,No,,False,Not Subject to LL44
75421,NORTH SHORE PLAZA.YR15.FY25,2025-03-31T00:00:00.000,812480,65,HOLLAND AVENUE,Staten Island,10303,5012720011,5112688,SI-01,49,31902,SI0107,40.638842,-74.17124,40.639104,-74.170235,,Preservation,No,Non Prevailing Wage,64.0,4.0,6.0,48.0,,,12.0,60.0,48.0,2.0,,,,,122.0,,122.0,122,Multifamily Finance Program,,No,,False,Not Subject to LL44
75421,NORTH SHORE PLAZA.YR15.FY25,2025-03-31T00:00:00.000,837475,39,HOLLAND AVENUE,Staten Island,10303,5012720011,5109141,SI-01,49,31902,SI0107,40.639635,-74.171256,40.639104,-74.170235,,Preservation,No,Non Prevailing Wage,1.0,,,,,,,,,,1.0,,,,1.0,,1.0,1,Multifamily Finance Program,,No,,False,Not Subject to LL44
75421,NORTH SHORE PLAZA.YR15.FY25,2025-03-31T00:00:00.000,837476,21,HOLLAND AVENUE,Staten Island,10303,5012720011,5110003,SI-01,49,31902,SI0107,40.640192,-74.171268,40.639104,-74.170235,,Preservation,No,Non Prevailing Wage,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,1,Multifamily Finance Program,,No,,False,Not Subject to LL44
