projectdwid,projectid,projectname,programname,startdate,projectedcompletiondate,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,commercial_square_footage,borrower_legal_entity_name,general_contractor_name,is_davis_bacon,is_section_220_nys_labor_law
62753,68810,215 AUDUBON AVENUE HDFC.GHPP.FY20,Multifamily Finance Program,2019-12-02T00:00:00.000,,47,0,47.0,47,0.0,215 AUDUBON AVENUE HDFC,A.A.D. CONSTRUCTION CORP.,No,No
62760,68815,PROSPECT TRIANGLE.YR15.FY22,Multifamily Finance Program,2022-06-30T00:00:00.000,,124,0,124.0,124,6620.0,PROSPECT TRIANGLE HDFC,DELUXE CONSTRUCTION & RESTORATION CORP,No,No
62838,68831,BANANA KELLY. BK CLUSTER. JOE NYC,Multifamily Finance Program,2021-05-13T00:00:00.000,,83,0,83.0,83,5386.0,JOE NYC CLUSTER LLC,CONROCK CONSTRUCTION LLC,No,No
62837,68832,HELP USA.HELP CLUSTER.NR REHAB,Multifamily Finance Program,2021-07-08T00:00:00.000,,94,0,94.0,94,0.0,HELP CLUSTERS HOUSING DEVELOPMENT FUND CORPORATION,A.A.D. CONSTRUCTION CORP.,No,No
62840,68833,SETTLEMENT. SHF CLUSTER. NR REHAB,Multifamily Finance Program,2022-09-22T00:00:00.000,,228,0,228.0,228,0.0,1415 WYTHE HOUSING DEVELOPMENT FUND CORP.,AVANTE CONTRACTING CORP,No,No
62918,68854,GREENPOINT HOSPITAL BUILDING 2,Multifamily Finance Program,2024-06-27T00:00:00.000,2027-02-27T00:00:00.000,311,0,311.0,311,,MASPETH B2 OWNER LLC,BROADWAY BUILDERS LLC,No,No
62960,68867,THE PEARL,Small Homes Program,2021-01-26T00:00:00.000,,20,0,20.0,20,0.0,THE NORTHERN LAW GROUP PC,BOROUGH CONSTRUCTION GROUP,No,No
63055,68890,VILLAGE EAST TOWERS.HRP.FY20,Multifamily Finance Program,2021-03-24T00:00:00.000,,0,0,,434,13179.0,"Village East Towers, Inc.",CENTURY ELEVATOR MAINTENANCE CORPORATION,No,No
63209,68944,TQN1001 - 45-14 42ND STREET - UHAB,Multifamily Finance Program,2022-06-24T00:00:00.000,,20,0,20.0,20,0.0,UHAB SPE1 HDFC,R&S CONSTRUCTION CORP,No,No
63255,68962,ELMCOR. 104-10 & 12 NORTHERN BLVD,Multifamily Finance Program,2022-01-13T00:00:00.000,,30,0,30.0,30,0.0,ELMCOR HOUSING DEVELOPMENT FUND CORPORATION,PENTA,No,No
63265,68968,EVERLASTING PINES HDFC,Multifamily Finance Program,2021-07-01T00:00:00.000,,88,0,88.0,88,0.0,"EVERLASTING PINE HOUSING DEVELOPMENT FUND COMPANY, INC.",SAGE BUILDERS CORP,No,No
63368,69042,DUNN. 401 CHESTER STREET. MARCUS GARVEY SENIORS,Multifamily Finance Program,2021-04-29T00:00:00.000,,157,0,157.0,157,0.0,SIMBA SIMBI LLC,"MEGA CONTRACTING GROUP, LLC",Yes,No
63384,69099,VOA. 1746 ANDREWS AVENUE SOUTH,Multifamily Finance Program,2022-03-31T00:00:00.000,,118,0,118.0,118,0.0,ANDREWS AVENUE SOUTH L.P.,PROCIDA CONSTRUCTION CORP.,Yes,No
63496,69140,FORDHAM BEDFORD.FB CLUSTER.NR REHAB,Multifamily Finance Program,2021-06-25T00:00:00.000,,115,0,115.0,115,0.0,MOSHOLU CONCOURSE HOUSING DEVELOPMENT FUND CORPORATION,NOTIAS CONSTRUCTION INC,No,No
63598,69178,840-50 ST MARKS AVE HDFC.HRP.FY22,Multifamily Finance Program,2021-12-22T00:00:00.000,,1,54,55.0,55,0.0,840-50 ST MARKS AVENUE HOUSING DEVELOPMENT FUND CORPORATION,BUILDERS R US CONSTRUCTION CORPORATION,No,No
63621,69182,664-672 BECK STREET HDFC.PLP.FY23,Multifamily Finance Program,2022-12-22T00:00:00.000,,84,0,84.0,84,,"664-672 BECK STREET HOUSING DEVELOPMENT FUND COMPANY, INC.","PROJECT EYE CONSULTANTS, INC.",No,No
63620,69183,HOUSING WORKS. 806 NINTH AVENUE. THE LIRIO,Multifamily Finance Program,2024-03-27T00:00:00.000,,112,0,112.0,112,,HIRSCHEN SINGER & EPSTEIN LLP,BROADWAY BUILDERS LLC,No,No
63644,69196,CAMBER. 1850 LAFAYETTE AVE. STEVENSON COMMONS SITE B4,Multifamily Finance Program,2023-12-28T00:00:00.000,2026-01-01T00:00:00.000,117,0,117.0,117,0.0,STEVENSON B4 LLC,FIFTH AVENUE BUILDERS LLC,Yes,No
63658,69217,SAMARITAN. SDV CLUSTER. NR REHAB,Multifamily Finance Program,2022-06-30T00:00:00.000,,126,0,126.0,126,790.0,SDF EAST 243RD STREET HOUSING DEVELOPMENT FUND CORPORATION,PROCIDA CONSTRUCTION CORP.,No,No
63660,69218,MHANY. MHANY CLUSTER. JOE NYC,Multifamily Finance Program,2021-12-29T00:00:00.000,,48,0,48.0,48,0.0,JOE MHANY CLUSTER LLC,"PROJECT EYE CONSULTANTS, INC.",No,No
63711,69246,CARROLL-BURKE HDFC.PLP.FY22,Multifamily Finance Program,2021-12-30T00:00:00.000,,219,0,219.0,219,7050.0,CARROLL-BURKE HDFC,NOTIAS CONSTRUCTION INC,No,No
63739,69259,SUS. 1600 GRAND AVE. STARHILL PHASE I,Multifamily Finance Program,2022-06-16T00:00:00.000,,326,0,326.0,326,0.0,STARHILL PHASE I OWNER LLC,HOME BUILDERS 1 L.P.,No,No
63785,69280,1898 HARRISON AVENUE.GHPP.FY21,Multifamily Finance Program,2021-06-30T00:00:00.000,,54,0,54.0,54,0.0,BP NEW BUILDING LLC,HOMEBUILDERS I L P,No,No
63796,69286,BELMONT DANIEL.HPO.FY20,Multifamily Finance Program,2020-07-02T00:00:00.000,2021-03-11T00:00:00.000,112,0,112.0,112,0.0,BELMONT DANIEL LP,NO GENERAL CONTRACTOR,No,No
63795,69287,TRINITY HOUSE,Multifamily Finance Program,2022-10-12T00:00:00.000,,161,0,161.0,200,0.0,TRINITY HOUSING CORPORATION,PYRAMID ETC COMPANIES LLC,No,No
63854,69305,3415 KNOX PLACE.GHPP.FY21,Multifamily Finance Program,2020-12-31T00:00:00.000,,25,0,25.0,25,0.0,3415 KNOX PLACE LLC,Galaxy,No,No
63911,69325,TBX1002-MBD,Multifamily Finance Program,2022-12-22T00:00:00.000,,70,0,70.0,70,,"MBD NEW HEIGHTS APTS, LLC",NOTIAS CONSTRUCTION INC,No,No
64008,69402,FOO.20-50 NAMEOKE AVENUE,Multifamily Finance Program,2021-10-28T00:00:00.000,,117,0,117.0,117,0.0,FEDERATION NAMEOKE APARTMENTS,MEGA CONTRACTING GROUP LLC,No,No
64112,69435,TBK1002 RISEBORO,Multifamily Finance Program,2023-05-02T00:00:00.000,2025-04-02T00:00:00.000,56,0,56.0,56,0.0,RISEBORO TPT 10 LLC,AVANTE CONTRACTING CORP,No,No
64110,69439,BRC. 330 EAST 4TH ST.CLYDE BURTON (PART II),Multifamily Finance Program,2019-12-18T00:00:00.000,2021-09-21T00:00:00.000,0,0,,33,0.0,HIRSCHEN SINGER & EPSTEIN LLP,DINACO CONTRACTING CORPORATION,No,No
64117,69440,INDEPENDENCE HOUSE.PLP.FY22 (RESO-A),Multifamily Finance Program,2022-06-28T00:00:00.000,,0,0,,120,3167.0,IH ASSOCIATES LLC,A.A.D. CONSTRUCTION CORP.,No,No
64118,69441,WFHA BROOKLYN LP.YR15.FY21,Multifamily Finance Program,2021-03-31T00:00:00.000,,240,0,240.0,240,4443.0,WFHA BROOKLYN LP,APEX BUILDING COMPANY INC.,No,No
64352,69479,SCHEUER HOUSE OF MANHATTAN BEACH,Multifamily Finance Program,2021-11-18T00:00:00.000,2021-11-18T00:00:00.000,150,0,150.0,150,0.0,MANHATTAN BEACH SENIOR HOUSING L.P.,NO GENERAL CONTRACTOR,No,No
64350,69490,HP MORNINGSIDE HEIGHTS PORTFOLIO HDFC.YR15.FY21,Multifamily Finance Program,2020-10-16T00:00:00.000,2021-07-14T00:00:00.000,514,0,514.0,679,13775.0,109TH AFFORDABLE HOUSING LLC,NO GENERAL CONTRACTOR,No,No
64391,69505,COMUNILIFE. 171 THROOP AVE. WOODHULL II,Multifamily Finance Program,2022-11-04T00:00:00.000,,93,0,93.0,93,0.0,COMUNILIFE,LETTIRE CONSTRUCTION CORP,No,No
64448,69542,HELP. 273 SNEDIKER AVENUE. 515 BLAKE AVENUE BUILDING A,Multifamily Finance Program,2021-12-22T00:00:00.000,,184,0,184.0,184,1745.0,HELP SUTTER A LLC,MONADNOCK CONSTRUCTION INC,No,No
64538,69565,WSFSSH. 97 W 169TH STREET,Multifamily Finance Program,2023-06-28T00:00:00.000,2025-07-28T00:00:00.000,105,0,105.0,105,0.0,"FISCHER SENIOR APARTMENTS, L.P.",PROCIDA CONSTRUCTION CORP,Yes,No
64537,69567,ASLAND CAPITAL. 1940 TURNBULL AVE. PL SARA,Multifamily Finance Program,2022-03-31T00:00:00.000,,154,0,154.0,154,0.0,PI SARA LLC,CONSIGLI CONSTRUCTION CO. LLC,Yes,No
64597,69591,GREENPOINT LANDING H1H2,Multifamily Finance Program,2021-06-24T00:00:00.000,,374,0,374.0,374,7636.0,HIH2 GPL OWNER LLC,"MONADNOCK CONSTRUCTION, INC",No,No
64644,69611,ICL. 161 EMERSON PLACE,Multifamily Finance Program,2025-06-25T00:00:00.000,2027-10-31T00:00:00.000,103,0,103.0,103,0.0,ICL EMERSON PLACE LP,MEGA CONTRACTING GROUP,No,No
64656,69619,THE HART - VITAL BROOKLYN RFP SITE C INTERFAITH BROADWAY,Multifamily Incentives Program,2022-02-10T00:00:00.000,,8,0,8.0,57,0.0,CHV 1038 BROADWAY L.P.,BOLIVAR BUILDERS LLC,No,No
64666,69620,1184 RIVER PHASE 2,Multifamily Finance Program,2021-11-04T00:00:00.000,,250,0,250.0,250,19851.0,MCCLELLAN APTS LLC,JOY CONSTRUCTION CORP.,No,No
64713,69633,CADMAN TOWERS INC.PLP.FY21,Multifamily Finance Program,2021-06-29T00:00:00.000,,0,0,,422,35807.0,CADMAN TOWERS INC,STRUCTURAL PRESERVATION SYSTEMS,No,No
64785,69647,DONA ROSITA I.YR15.FY23,Multifamily Finance Program,2023-03-08T00:00:00.000,2024-06-25T00:00:00.000,40,0,40.0,40,0.0,HIRE HDFC,AVANTE CONTRACTING CORP,No,No
64811,69677,2069 BRUCKNER,Multifamily Finance Program,2023-06-28T00:00:00.000,2025-12-28T00:00:00.000,344,0,344.0,344,0.0,BRUCKNER LIHTC OWNER LLC,JOY CONSTRUCTION CORP.,No,No
64874,69689,BEULAH CLUSTER HDFC.Y15.FY22,Multifamily Finance Program,2022-06-10T00:00:00.000,,201,0,201.0,201,3000.0,BEULAH CLUSTER HDFC,CONROCK CONSTRUCTION LLC,No,No
64966,69758,NOT ON MY WATCH. 19-19 CORNAGA AVENUE,Multifamily Finance Program,2024-12-30T00:00:00.000,2026-12-30T00:00:00.000,92,0,92.0,92,0.0,BRISA CORNAGA LLC,BRISA BUILDERS CORP,No,No
64968,69763,ELECTCHESTER HOUSING CO 1.HRP.FY21,Multifamily Finance Program,2021-06-30T00:00:00.000,,0,381,381.0,381,0.0,"FIRST HOUSING COMPANY, INC.",ELDOR ELECTRIC LLC,No,No
64963,69765,ELECTCHESTER HOUSING CO 2.HRP.FY21,Multifamily Finance Program,2021-06-30T00:00:00.000,,0,683,683.0,683,0.0,"SECOND HOUSING COMPANY, INC.",ELDOR ELECTRIC LLC,No,No
64970,69766,ELECTCHESTER HOUSING CO 3.HRP.FY21,Multifamily Finance Program,2021-06-30T00:00:00.000,,0,787,787.0,787,0.0,"THIRD HOUSING COMPANY, INC.",ELDOR ELECTRIC LLC,No,No
64965,69767,ELECTCHESTER HOUSING CO 4.HRP.FY21,Multifamily Finance Program,2021-06-30T00:00:00.000,,0,360,360.0,360,0.0,"FOURTH HOUSING COMPANY, INC",ELDOR ELECTRIC LLC,No,No
65116,69816,2868 WEBSTER AVE,Multifamily Finance Program,2024-06-28T00:00:00.000,2027-08-28T00:00:00.000,276,0,276.0,277,11865.0,"DD BEDFORD LOW, LLC",J E LEVINE BUILDER INC DBA LEVINE BUILDERS,No,No
65146,69850,KAY'S PLACE,Small Homes Program,2023-06-30T00:00:00.000,2025-06-02T00:00:00.000,44,0,44.0,44,1400.0,487 4TH AVENUE MANGERS LLC,PROCIDA CONSTRUCTION CORPORATION,No,No
65183,69862,FOXY. 1323 BOSTON ROAD,Multifamily Finance Program,2021-06-30T00:00:00.000,,150,0,150.0,150,0.0,CLINTON BOSTON OWNER LLC,LENDLEASE CONSTRUCTION LMB INC.,Yes,No
65184,69863,50TH STREET HDFC.GHPP.FY23,Multifamily Finance Program,2022-12-06T00:00:00.000,,48,0,48.0,48,0.0,50TH STREET HOUSING DEVELOPMENT FUND CORPORATION,Prisma Construction Inc,No,No
65243,69877,"CONCOURSE VILLAGE, INC.HRP.FY21",Multifamily Finance Program,2020-12-01T00:00:00.000,,0,1874,1874.0,1874,3274.0,CONCOURSE VILLAGE INC,BP ELEVATOR CO,No,No
65257,69879,2465 CROTONA AVENUE.GHPP.FY23,Multifamily Finance Program,2023-07-21T00:00:00.000,2025-02-15T00:00:00.000,32,0,32.0,32,0.0,2465 CROTONA AVENUE HDFC,R&S CONSTRUCTION CORP,No,No
65424,69910,GEEL COMMUNITY UNION HDFC (706 UNION).PLP.FY24,Multifamily Finance Program,2024-06-18T00:00:00.000,2026-01-01T00:00:00.000,29,0,29.0,29,0.0,GEEL COMMUNITY UNION AVENUE HDFC,J. PILLA CONTRACTING,No,No
65420,69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),Multifamily Finance Program,2023-08-29T00:00:00.000,2025-08-31T00:00:00.000,86,0,86.0,86,8720.0,HAMILTON HEIGHTS II LLC,AVANTE CONTRACTING CORP,No,No
65469,69926,MONADNOCK NEHEMIAH SPRING CREEK SITE 26A,Multifamily Finance Program,2024-04-26T00:00:00.000,2026-04-24T00:00:00.000,184,0,184.0,184,0.0,NEHEMIAH SPRING CREEK 26A HOUSING DEVELOPMENT FUND CORPORATION,"MONADNOCK CONSTRUCTION, INC.",Yes,No
66174,70082,ROCKAWAY VILLAGE PHASE 4,Multifamily Finance Program,2021-12-29T00:00:00.000,,184,0,184.0,184,5825.0,FRV PHASE 4 ASSOCIATES LLC,LETTIRE CONSTRUCTION CORP,No,No
66601,70170,CRISCUOLO HOMES LP.YR15.FY22,Multifamily Finance Program,2022-06-30T00:00:00.000,,106,0,106.0,106,1705.0,CRISCUOLO HOMES LIMITED PARTNERSHIP,NOTIAS CONSTRUCTION INC,No,No
66602,70171,SAINT FRANCIS PORTFOLIO.GHPP.FY23,Multifamily Finance Program,2023-06-30T00:00:00.000,2026-03-30T00:00:00.000,255,0,255.0,255,3000.0,"ST. FRANCIS FRIENDS OF THE POOR, INC.",CONROCK CONSTRUCTION LLC,No,No
66655,70187,BANANA KELLY. BK CLUSTER 2. JOE NYC,Multifamily Finance Program,2023-06-30T00:00:00.000,2026-06-30T00:00:00.000,75,0,75.0,75,0.0,JOE BK 2 CLUSTER LLC,CONROCK CONSTRUCTION LLC,No,No
66699,70189,SHERWOOD LLC.HUDMF.FY23,Multifamily Finance Program,2022-12-15T00:00:00.000,,205,0,205.0,205,0.0,SHERWOOD LLC,NO GENERAL CONTRACTOR,No,No
66807,70217,CHATTERTON.HRP.FY21,Multifamily Finance Program,2021-04-29T00:00:00.000,,0,0,,133,0.0,"CHATTERTON TERRACE, INC.","QUALITY BUILDING CONSTRUCTION, LLC",No,No
66930,70276,CLERMONT AREA HDFC.GHPP.FY23,Multifamily Finance Program,2022-10-17T00:00:00.000,,0,41,41.0,41,0.0,"CLERMONT AREA HOUSING DEVELOPMENT FUND COMPANY, INC.","Shamas Contracting Co., Inc.",No,No
66972,70286,HELP. 515 BLAKE AVENUE DISPOSITION,Multifamily Finance Program,2020-11-16T00:00:00.000,2020-11-16T00:00:00.000,0,0,,510,4110.0,HELP 515 BLAKE AVENUE HDFC,"RUSSO DEVELOPMENT ENTERPRISES, INC",No,No
67238,70450,2017 GRAND CONCOURSE,Small Homes Program,2023-06-28T00:00:00.000,2025-09-30T00:00:00.000,34,70450,34.0,34,0.0,BP GRAND CONCOURSE LLC,HOME BUILDERS 1 L.P.,No,No
67260,70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,Multifamily Finance Program,2023-12-21T00:00:00.000,2026-08-22T00:00:00.000,131,0,131.0,131,0.0,NEW PROVIDENCE HOUSING OWNER LLC,MONADNOCK CONSTRUCTION INC,No,No
67299,70483,JERICHO.407-409 & 450 E 158TH ST,Multifamily Finance Program,2024-03-27T00:00:00.000,2026-06-27T00:00:00.000,129,0,129.0,129,0.0,EAST 158TH STREET AFFORDABLE OWNERS LLC,PROCIDA CONSTRUCTION CORP,No,No
67752,70589,NEW SENATE RESIDENCES.YR15.FY24,Multifamily Finance Program,2024-06-24T00:00:00.000,,141,0,141.0,141,,NEW SENATE ASSOCIATES LP,NOTIAS CONSTRUCTION INC,No,No
67751,70595,RENAISSANCE HDFC.HPO.FY25,Multifamily Finance Program,2024-12-20T00:00:00.000,2026-12-31T00:00:00.000,0,241,241.0,241,0.0,RENAISSANCE HOUSING DEVELOPMENT FUND CORPORATION,STRUCTURAL PRESERVATION SYSTEMS,No,No
67874,70648,3300 PALMER AVE.HPO.FY23,Multifamily Finance Program,2022-09-29T00:00:00.000,2022-09-29T00:00:00.000,135,0,135.0,135,0.0,GOLDSTEIN HALL PLLC,NO GENERAL CONTRACTOR,No,No
67872,70652,ROCHDALE VILLAGE.HRP.FY21,Multifamily Finance Program,2021-06-28T00:00:00.000,,0,5860,5860.0,5860,224623.0,"ROCHDALE VILLAGE, INC.",PROTO RESTORATION CONSTRUCTION LLC,No,No
67896,70670,TILDEN TOWERS II.PLP.FY24,Multifamily Finance Program,2024-06-20T00:00:00.000,2026-07-15T00:00:00.000,0,266,266.0,266,0.0,TILDEN TOWERS HOUSING CO. INC.,MILLENIUM RESTORATION CORP.,No,No
68006,70725,BROADWAY TRIANGLE SITE C,Multifamily Finance Program,2022-06-30T00:00:00.000,,140,0,140.0,140,0.0,THROOP CORNERS COMMUNITY LLC,MEGA CONTRACTING GROUP LLC,No,No
68056,70746,TIVOLI TOWERS,Multifamily Finance Program,2022-06-30T00:00:00.000,,321,0,321.0,321,0.0,KATTEN MUCHIN ROSENMAN LLP,NYC AFFORDABLE HOUSING PRESERVATION & DEVELOPMENT LLC,No,No
68226,70803,142 NICHOLS AVENUE,Multifamily Finance Program,2022-10-14T00:00:00.000,,0,0,0.0,2,,SUSTAINABLE NEIGHBORHOODS LLC,URBAN ECOSPACES INC,No,No
68256,70816,GODDARD. 235 W 107TH STREET. STEPHAN RUSSO RESIDENCE,Multifamily Finance Program,2023-03-10T00:00:00.000,2024-09-30T00:00:00.000,69,0,69.0,69,0.0,235 WEST 107TH STREET LLC,CONROCK CONSTRUCTION LLC,No,No
68279,70834,TMN209G-2 640 RIVERSIDE LOAN INCREASE,Multifamily Finance Program,2022-06-03T00:00:00.000,,0,0,,133,0.0,GP UHAB HOUSING DEVELOPMENT FUND CORPORATION,MDG Design & Construction,No,No
68398,70891,BRC. 13-12 BEACH CHANNEL DRIVE,Multifamily Finance Program,2022-08-31T00:00:00.000,,147,0,147.0,147,0.0,BCD OWNER LLC,FIFTH AVENUE BUILDERS LLC,No,No
68518,70938,ROCHESTER SUYDAM PHASE II,Multifamily Finance Program,2023-07-20T00:00:00.000,2025-08-30T00:00:00.000,0,32,32.0,32,0.0,HERKIMER/SUYDAM DEVELOPMENT,"L. RISO & SONS CO., INC.",No,No
68605,71002,HIGHBRIDGE OWNER LLC PHASE II,Multifamily Finance Program,2021-02-23T00:00:00.000,,0,0,,335,3250.0,HIGHBRIDGE OWNER LLC,APEX BUILDING GROUP,No,No
68661,71021,1018 EAST 163RD ST,Multifamily Finance Program,2021-12-23T00:00:00.000,2023-02-03T00:00:00.000,97,0,97.0,97,0.0,1018 EAST 163RD STREET LLC,NO GENERAL CONTRACTOR,No,No
68670,71027,GODDARD RIVERSIDE.HRP.FY22,Multifamily Finance Program,2021-11-23T00:00:00.000,,0,0,,194,16363.0,GR HOUSING CORP,SYSTEMS 2000 PLUMBING SERVICES,No,No
69213,71215,"CONCOURSE VILLAGE, INC.HRP.FY22",Multifamily Finance Program,2021-11-10T00:00:00.000,,0,0,,1874,3274.0,CONCOURSE VILLAGE INC,BP ELEVATOR CO,No,No
69973,71445,HOUSING PLUS. 797 GLENMORE AVE. SHEPHERD-GLENMORE,Multifamily Finance Program,2022-10-19T00:00:00.000,,123,0,123.0,123,0.0,SHEPHERD GLENMORE LLC,GREEN REALTORS LLC,No,No
70018,71469,WESTCHESTER TRIANGLE.YR15.FY22,Multifamily Finance Program,2022-06-30T00:00:00.000,,70,0,70.0,70,0.0,Westchester Triangle LLC,DELUXE CONSTRUCTION & RESTORATION CORP,No,No
70105,71513,GEFFNER HOUSE II.YR15.FY24,Multifamily Finance Program,2024-06-28T00:00:00.000,2026-12-28T00:00:00.000,307,0,307.0,307,1645.0,HOLLAND HOTEL HOUSING DEVELOPMENT FUND CORPORATION,A.A.D. CONSTRUCTION CORP.,No,No
70144,71541,BG. 97-04 SUTPHIN BLVD.,Multifamily Finance Program,2023-03-30T00:00:00.000,2025-10-31T00:00:00.000,173,0,173.0,173,0.0,BG SUTPHIN OWNER LLC,"MONADNOCK CONSTRUCTION, INC",Yes,No
70372,71703,FINCH GROUP. 4746-4750 WHITE PLAINS RD. WAKEFIELD SENIORS,Multifamily Finance Program,2022-12-23T00:00:00.000,,73,0,73.0,73,,WAKEFIELD GRACE UMC LLC,"Hudson Meridian Construction Group, LLC",Yes,No
70426,71720,1045 ANDERSON AVE HDFC.GHPP.FY23 (LOAN),Multifamily Finance Program,2022-10-12T00:00:00.000,,0,49,49.0,49,0.0,1045 ANDERSON HOUSING DEVELOPMENT FUND CORPORATION,ERIN CONSTRUCTION & DEVELOPMENT CO. INC,No,No
70509,71765,STARHILL PHASE 2,Multifamily Finance Program,2024-06-27T00:00:00.000,,244,0,244.0,244,,STARHILL PHASE II HOUSING DEVELOPMENT FUND CORPORATION,HOME BUILDERS 1 L.P.,No,No
70549,71774,290 EAST 149 STREET,Multifamily Finance Program,2023-06-27T00:00:00.000,2025-09-30T00:00:00.000,164,0,164.0,164,16236.0,E149BX LLC,OMNIBUILD,No,No
70793,71899,VITAL BROOKLYN- BDC PHASE 1A (C1-C2),Multifamily Incentives Program,2021-12-01T00:00:00.000,,452,0,452.0,452,0.0,,,No,No
71173,71950,WHGA AMSTERDAM-GARVEY.YR15.FY24,Multifamily Finance Program,2024-06-27T00:00:00.000,2026-09-30T00:00:00.000,325,0,325.0,325,18993.0,AMSTERDAM GARVEY HDFC,HORIZON CONSTRUCTION INC,No,No
71544,72051,ESSEX MANAGEMENT. 110-14 ASTORIA BLVD. ASTORIA TOWERS II,Multifamily Finance Program,2023-06-30T00:00:00.000,2025-07-01T00:00:00.000,106,0,106.0,106,0.0,ASTORIA TOWERS II LLC,ASTORIA TOWERS CONSTRUCTION LLC,Yes,No
71713,72124,TBX907C- BELMONT ARTHUR 62-66 TREMONT,Multifamily Finance Program,2022-09-13T00:00:00.000,,0,0,,90,0.0,62-66 WEST TREMONT HOUSING DEVELOPMENT FUND CORPORATION,NOTIAS CONSTRUCTION INC,No,No
71747,72140,WILLIAMS & GEORGIA TOWERS HDFC.HRP.FY23,Multifamily Finance Program,2023-06-28T00:00:00.000,2025-07-16T00:00:00.000,0,142,142.0,142,0.0,WILLIAMS AND GEORGIA TOWERS HDFC,AM&G WATERPROOFING LLC,No,No
71847,72160,RISEBORO SLATE. 326 ROCKAWAY AVE,Multifamily Finance Program,2022-12-16T00:00:00.000,,216,0,216.0,216,1658.0,326 ROCKAWAY OWNER LLC,SD BUILDERS AND CONSTRUCTION,No,No
72717,72412,SDV. 1387 UNIVERSITY AVENUE,Multifamily Finance Program,2024-06-26T00:00:00.000,2027-07-27T00:00:00.000,316,0,316.0,316,0.0,SAMARITAN HIGHBRIDGE II LP,"MEGA CONTRACTING GROUP, LLC",No,No
72924,72453,GRAMERCY LEAF.YR15.FY23,Multifamily Finance Program,2023-06-15T00:00:00.000,2025-06-15T00:00:00.000,50,0,50.0,50,0.0,Friends Quarters Housing Development Fund Corporation,"PJM AND SONS, INC.",No,No
73529,72693,BR AFFORDABLE HDFC.YR15.FY24,Multifamily Finance Program,2024-06-27T00:00:00.000,,148,0,148.0,148,,BR AFFORDABLE JV LLC,"LEMLE & WOLFF, INC.",No,No
73553,72697,230 EAST 88TH ST CORP.PLP.FY23 (ROSALIE MANNING),Multifamily Finance Program,2023-06-29T00:00:00.000,2025-06-29T00:00:00.000,0,109,109.0,109,0.0,230 EAST 88TH ST CORPORATION,MILLENIUM RESTORATION CORP.,No,No
73552,72698,RISEBORO.144-02 135TH AVENUE.JFK HILTON,Multifamily Incentives Program,2023-12-14T00:00:00.000,2025-10-15T00:00:00.000,318,0,318.0,318,0.0,RB 135TH AVENUE OWNER LLC,SD BUILDERS AND CONSTRUCTION,No,No
73566,72709,9 FORT WASHINGTON PHASE II,Multifamily Finance Program,2024-01-12T00:00:00.000,2026-06-08T00:00:00.000,0,50,50.0,50,0.0,"MHANY HOLDINGS 2012, LLC","PROJECT EYE CONSULTANTS, INC.",No,No
73738,72764,FULTON JEFFERSON LOAN INCREASE.YR15.FY24,Multifamily Finance Program,2023-08-28T00:00:00.000,2025-08-28T00:00:00.000,0,0,0.0,107,0.0,FULTON JEFFERSON HDFC,N/A,No,No
73748,72771,AQUINAS APARTMENTS LP (LOAN INCREASE),Multifamily Finance Program,2023-05-25T00:00:00.000,1900-01-01T00:00:00.000,0,0,0.0,101,4200.0,AQUINAS APARTMENTS L.P.,BUILDERS R US CONSTRUCTION CORPORATION,No,No
74830,73229,COMUNILIFE. 2444 TIEBOUT AVENUE,Multifamily Finance Program,2024-05-03T00:00:00.000,2027-03-03T00:00:00.000,83,0,83.0,83,0.0,EL HOGAR L.P.,MEGA CONTRACTING GROUP LLC,Yes,No
75561,73473,910 DEKALB AVENUE.YR15.FY25,Multifamily Finance Program,2024-08-27T00:00:00.000,2026-09-01T00:00:00.000,64,0,64.0,64,0.0,910 DEKALB HOUSING DEVELOPMENT FUND CORPORATION,"JV CONSTRUCTION & CONSULTING, LLC",No,No
75566,73474,1363 FRANKLIN AVE.YR15.FY25,Multifamily Finance Program,2024-08-27T00:00:00.000,2026-09-01T00:00:00.000,66,0,66.0,66,0.0,1363 FRANKLIN HOUSING DEVELOPMENT FUND CORPORATION,"JV CONSTRUCTION & CONSULTING, LLC",No,No
75774,73540,SHF. 2950-2952 W 28TH ST. CONEY LANDING,Multifamily Finance Program,2025-06-26T00:00:00.000,2027-08-26T00:00:00.000,179,0,179.0,179,0.0,SHF 29TH STREET OWNERS LLC,MEGA CONTRACTING GROUP LLC,No,No
75826,73549,INNOVATIVE URBAN VILLAGE 1A,Multifamily Finance Program,2024-03-27T00:00:00.000,2026-08-01T00:00:00.000,386,0,386.0,386,17174.0,"IUV PHASE 1 LIHTC OWNER, LLC","MONADNOCK CONSTRUCTION, INC",No,No
75851,73566,INNOVATIVE URBAN VILLAGE 1B,Multifamily Finance Program,2025-03-21T00:00:00.000,2027-07-20T00:00:00.000,453,0,453.0,453,10251.0,"IUV PHASE 1B OWNER, LLC",MONADNOCK CONSTRUCTION,No,No
