Project ID,Project Name,Project Start Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Program Group,Project Completion Date,Extended Affordability Status,Planned Tax Benefit,BIN_str,earliest_dob_date,earliest_dob_date_source,fully_permitted_date,BBL_str,count_nb_bisweb_01_matched,count_new_building_dobnow_i1_matched,earliest_co_date
69542,HELP. 273 SNEDIKER AVENUE. 515 BLAKE AVENUE BUILDING A,2021-12-22T00:00:00.000,1001405,273,SNEDIKER AVENUE,Brooklyn,11207,3037667501,3429179,BK-05,42,1134,BK0502,40.668282,-73.900704,40.668325,-73.900253,2023-10-10T00:00:00.000,New Construction,No,Non Prevailing Wage,111.0,18.0,54.0,,,1.0,39.0,29.0,114.0,2.0,,,,,184.0,,184.0,184,Multifamily Finance Program,2023-10-10T00:00:00.000,No,420c,3429179,2020-08-17,pre__filing_date,2021-12-17,3037667501,1,0,2023-10-10 15:45:15
69565,WSFSSH. 97 W 169TH STREET,2023-06-28T00:00:00.000,1004583,97,WEST 169 STREET,Bronx,10452,,,BX-04,16,211,BX0402,40.839538,-73.923177,,,,New Construction,No,Prevailing Wage,104.0,,,,,1.0,45.0,59.0,1.0,,,,,,105.0,,105.0,105,Multifamily Finance Program,,No,420c,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
69567,ASLAND CAPITAL. 1940 TURNBULL AVE. PL SARA,2022-03-31T00:00:00.000,1003176,1940,TURNBULL AVENUE,Bronx,10473,2036720030,2000000,BX-09,18,16,BX0902,40.822884,-73.857564,40.82264,-73.857619,2024-11-06T00:00:00.000,New Construction,No,Prevailing Wage,153.0,,,,,1.0,122.0,31.0,1.0,,,,,,154.0,,154.0,154,Multifamily Finance Program,2024-11-06T00:00:00.000,No,420c,2000000,2020-05-05,pre__filing_date,2022-07-29,2036720030,1,0,
69575,THE BRIDGE. 1559 BOONE AVENUE,2023-06-28T00:00:00.000,1009365,1559,BOONE AVENUE,Bronx,10460,2030090025,2010928,BX-03,17,157,BX0303,40.833131,-73.885049,40.833973,-73.884853,,New Construction,No,Non Prevailing Wage,65.0,,,,,1.0,65.0,1.0,,,,,,,66.0,,66.0,66,Multifamily Finance Program,,No,420c,2010928,2025-03-27,filing_date,,2030090025,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,970095,521,LINCOLN AVENUE,Staten Island,10306,5038020005,5000000,SI-02,50,11203,SI0202,40.572601,-74.095968,40.572772,-74.095807,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5038020005,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015467,770,PATTERSON AVENUE,Staten Island,10306,5038730028,5000000,SI-02,50,11203,SI0202,40.572785,-74.089738,40.57262,-74.089712,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5038730028,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015468,529,GREELEY AVENUE,Staten Island,10306,5038810001,5000000,SI-02,50,11203,SI0202,40.571434,-74.096712,40.571654,-74.096593,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5038810001,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015474,187,MORELAND STREET,Staten Island,10306,5037340041,5000000,SI-02,50,11203,SI0202,40.574926,-74.096612,40.57503,-74.096767,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5037340041,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015475,185,MORELAND STREET,Staten Island,10306,5037340039,5105873,SI-02,50,11203,SI0202,40.574967,-74.096573,40.575096,-74.096706,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,2.0,,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5105873,2021-11-29,filing_date,,5037340039,0,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015476,181,MORELAND STREET,Staten Island,10306,5037340038,5000000,SI-02,50,11203,SI0202,40.575052,-74.096494,40.575162,-74.096645,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5037340038,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015477,457,LINCOLN AVENUE,Staten Island,10306,5037380005,5054291,SI-02,50,11203,SI0202,40.573802,-74.098177,40.573922,-74.09808,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5054291,2020-07-21,pre__filing_date,,5037380005,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015478,176,KISWICK STREET,Staten Island,10306,5037360020,5105839,SI-02,50,11203,SI0202,40.574737,-74.095647,40.574636,-74.095431,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5105839,2020-07-17,pre__filing_date,,5037360020,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015480,398,HAMDEN AVENUE,Staten Island,10306,5037280020,5000000,SI-02,50,11203,SI0202,40.577072,-74.09713,40.576846,-74.097166,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5037280020,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015482,123,FATHER CAPODANNO BOULEVARD,Staten Island,10305,5031240116,5000000,SI-02,50,74,SI0201,40.593419,-74.063135,40.593649,-74.063304,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5031240116,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015483,455,LINCOLN AVENUE,Staten Island,10306,5037380006,5054292,SI-02,50,11203,SI0202,40.573829,-74.098227,40.573972,-74.09817,,New Construction,No,Non Prevailing Wage,,,,1.0,,,,,,1.0,,,,,,1.0,1.0,1,Multifamily Finance Program,,No,UDAAP,5054292,2021-12-20,filing_date,,5037380006,0,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015484,1144,OLYMPIA BOULEVARD,Staten Island,10306,5038840014,5055087,SI-02,50,11203,SI0202,40.57106,-74.094674,40.57087,-74.094537,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5055087,2020-07-21,pre__filing_date,,5038840014,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015498,527,GREELEY AVENUE,Staten Island,10306,,,SI-02,50,11203,SI0202,40.571461,-74.096766,,,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,,2.0,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015499,111,GRIMSBY STREET,Staten Island,10306,5037950037,5000000,SI-02,50,11203,SI0202,40.575382,-74.092858,40.575414,-74.093147,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5037950037,1,0,
69582,URBAN ECOSPACES,2024-12-06T00:00:00.000,1015585,113,GRIMSBY STREET,Staten Island,10306,5037950037,5000000,SI-02,50,11203,SI0202,40.575349,-74.092891,40.575414,-74.093147,,New Construction,No,Non Prevailing Wage,,,,2.0,,,,,2.0,,,,,,1.0,1.0,2.0,2,Multifamily Finance Program,,No,UDAAP,5000000,2020-07-21,pre__filing_date,,5037950037,1,0,
69591,GREENPOINT LANDING H1H2,2021-06-24T00:00:00.000,995045,45,COMMERCIAL STREET,Brooklyn,11222,3024727504,3000000,BK-01,33,56302,BK0101,40.736593,-73.957951,40.736903,-73.958182,2023-08-04T00:00:00.000,New Construction,No,Non Prevailing Wage,123.0,68.0,111.0,71.0,,1.0,93.0,93.0,188.0,,,,,,374.0,,374.0,374,Multifamily Finance Program,2024-10-31T00:00:00.000,No,420c,3000000,,,,3024727504,0,0,
69611,ICL. 161 EMERSON PLACE,2025-06-25T00:00:00.000,1017598,161,EMERSON PLACE,Brooklyn,11205,3019090001,3054898,BK-02,35,193,BK0204,40.692538,-73.961935,40.692684,-73.961787,,New Construction,No,Non Prevailing Wage,69.0,,33.0,,,1.0,38.0,18.0,47.0,,,,,,103.0,,103.0,103,Multifamily Finance Program,,No,420c,3054898,2020-08-13,pre__filing_date,,3019090001,1,0,
69620,1184 RIVER PHASE 2,2021-11-04T00:00:00.000,989393,1160,RIVER AVENUE,Bronx,10452,,,BX-04,16,197,BX0401,40.834619,-73.921932,,,2024-12-05T00:00:00.000,New Construction,No,Non Prevailing Wage,63.0,63.0,123.0,,,1.0,57.0,112.0,51.0,30.0,,,,,250.0,,250.0,250,Multifamily Finance Program,,No,420c,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
69677,2069 BRUCKNER,2023-06-28T00:00:00.000,1004916,1017,OLMSTEAD AVENUE,Bronx,10472,2037970033,2000000,BX-09,18,78,BX0903,40.827586,-73.853196,40.827474,-73.853836,,New Construction,No,Non Prevailing Wage,64.0,68.0,132.0,,,1.0,58.0,112.0,77.0,18.0,,,,,265.0,,265.0,265,Multifamily Finance Program,,No,420c,2000000,2022-05-17,filing_date,,2037970033,1,0,
69677,2069 BRUCKNER,2023-06-28T00:00:00.000,1004917,2069,BRUCKNER BOULEVARD,Bronx,10472,2037970033,2000000,BX-09,18,78,BX0903,40.827044,-73.854205,40.827474,-73.853836,,New Construction,No,Non Prevailing Wage,22.0,18.0,39.0,,,,17.0,33.0,24.0,5.0,,,,,79.0,,79.0,79,Multifamily Finance Program,,No,420c,2000000,2022-05-17,filing_date,,2037970033,0,0,
69758,NOT ON MY WATCH. 19-19 CORNAGA AVENUE,2024-12-30T00:00:00.000,1015368,1919,CORNAGA AVENUE,Queens,11691,4155640040,4298300,QN-14,31,101003,QN1401,40.602282,-73.752369,40.602029,-73.752233,,New Construction,No,Non Prevailing Wage,60.0,,31.0,,,1.0,72.0,8.0,12.0,,,,,,92.0,,92.0,92,Multifamily Finance Program,,No,420c,4298300,2020-04-02,pre__filing_date,2024-12-10,4155640040,1,0,
69816,2868 WEBSTER AVE,2024-06-28T00:00:00.000,1012705,2868,WEBSTER AVENUE,Bronx,10458,2032730122,2000000,BX-07,15,397,BX0603,40.867076,-73.883924,40.866672,-73.883773,,New Construction,No,Non Prevailing Wage,87.0,86.0,103.0,,,,34.0,126.0,93.0,23.0,,,,,276.0,,276.0,277,Multifamily Finance Program,,No,420c,2000000,2022-10-24,filing_date,,2032730122,0,0,
69862,FOXY. 1323 BOSTON ROAD,2021-06-30T00:00:00.000,999031,1323,BOSTON ROAD,Bronx,10456,2029340015,2129702,BX-03,17,151,BX0301,40.831657,-73.89951,40.832099,-73.899625,2023-10-13T00:00:00.000,New Construction,No,Prevailing Wage,149.0,,,,,1.0,109.0,40.0,1.0,,,,,,150.0,,150.0,150,Multifamily Finance Program,2023-10-13T00:00:00.000,No,420c,2129702,2020-05-07,pre__filing_date,2021-07-09,2029340015,1,0,
69926,MONADNOCK NEHEMIAH SPRING CREEK SITE 26A,2024-04-26T00:00:00.000,1010317,890,ERSKINE STREET,Brooklyn,11239,3045860926,3000000,BK-05,42,107001,BK0504,40.657328,-73.868777,40.657054,-73.868929,,New Construction,No,Prevailing Wage,183.0,,,,,1.0,95.0,88.0,1.0,,,,,,184.0,,184.0,184,Multifamily Finance Program,,No,420c,3000000,2022-10-21,filing_date,,3045860926,0,0,
70082,ROCKAWAY VILLAGE PHASE 4,2021-12-29T00:00:00.000,1000221,1605,VILLAGE LANE,Queens,11691,4155377501,4000000,QN-14,31,103202,QN1401,40.606351,-73.751795,40.606358,-73.752199,2024-02-22T00:00:00.000,New Construction,No,Non Prevailing Wage,31.0,33.0,65.0,,,,9.0,44.0,63.0,13.0,,,,,129.0,,129.0,129,Multifamily Finance Program,,No,420c,4000000,,,,4155377501,1,0,
70082,ROCKAWAY VILLAGE PHASE 4,2021-12-29T00:00:00.000,1000222,1607,VILLAGE LANE,Queens,11691,4155377501,4000000,QN-14,31,103202,QN1401,40.606348,-73.751799,40.606358,-73.752199,2024-02-26T00:00:00.000,New Construction,No,Non Prevailing Wage,15.0,13.0,26.0,,,1.0,5.0,20.0,25.0,5.0,,,,,55.0,,55.0,55,Multifamily Finance Program,,No,420c,4000000,,,,4155377501,1,0,
70466,PROJECT RENEWAL.225 E 45TH STREET.NEW PROVIDENCE,2023-12-21T00:00:00.000,1011318,225,EAST 45 STREET,Manhattan,10017,1013190011,1037587,MN-06,4,90,MN0604,40.752396,-73.97232,40.752525,-73.972064,,New Construction,No,Non Prevailing Wage,79.0,,51.0,,,1.0,130.0,1.0,,,,,,,131.0,,131.0,131,Multifamily Finance Program,,No,,1037587,,,,1013190011,0,0,
70483,JERICHO.407-409 & 450 E 158TH ST,2024-03-27T00:00:00.000,1012611,450,EAST 158 STREET,Bronx,10451,2023790045,2000000,BX-01,17,69,BX0102,40.821712,-73.912933,40.821567,-73.913049,,New Construction,No,Non Prevailing Wage,78.0,25.0,25.0,,,1.0,108.0,20.0,1.0,,,,,,129.0,,129.0,129,Multifamily Finance Program,,No,420c,2000000,2022-12-23,filing_date,,2023790045,0,0,
70488,ENNIS FRANCIS III- MIXED INCOME,2021-01-27T00:00:00.000,996855,202,WEST 124 STREET,Manhattan,10027,,,MN-10,9,222,MN1001,40.808513,-73.949359,,,2023-05-30T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,,34.0,,8.0,6.0,10.0,10.0,,,,,34.0,,34.0,34,Multifamily Finance Program,2023-05-30T00:00:00.000,No,,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
70725,BROADWAY TRIANGLE SITE C,2022-06-30T00:00:00.000,1014040,88,THROOP AVENUE,Brooklyn,11206,3022690025,3000000,BK-01,33,507,BK0103,40.702032,-73.946078,40.701741,-73.946241,2025-03-21T00:00:00.000,New Construction,No,Non Prevailing Wage,28.0,28.0,83.0,,,1.0,27.0,61.0,15.0,19.0,18.0,,,,140.0,,140.0,140,Multifamily Finance Program,,No,420c,3000000,2021-09-09,pre__filing_date,2022-06-22,3022690025,1,0,
70891,BRC. 13-12 BEACH CHANNEL DRIVE,2022-08-31T00:00:00.000,1000194,13-12,BEACH CHANNEL DRIVE,Queens,11691,4155280005,4000000,QN-14,31,103201,QN1401,40.605609,-73.754996,40.605663,-73.754499,2024-12-17T00:00:00.000,New Construction,No,Non Prevailing Wage,88.0,,58.0,,,1.0,125.0,9.0,13.0,,,,,,147.0,,147.0,147,Multifamily Finance Program,,No,Article XI,4000000,2021-07-23,filing_date,,4155280005,0,0,
70913,ROCHESTER SUYDAM PHASE I,2021-06-30T00:00:00.000,1017489,20,SUYDAM PLACE,Brooklyn,11233,3017090028,3048184,BK-03,41,299,BK0302,40.677776,-73.926561,40.677782,-73.926828,2024-03-05T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,14.0,1.0,,,14.0,1.0,,,,,,,15.0,15.0,15,Multifamily Finance Program,2024-10-23T00:00:00.000,No,Article XI,3048184,2009-06-24,pre__filing_date,2021-08-18,3017090028,2,0,2024-02-12 09:15:45
70913,ROCHESTER SUYDAM PHASE I,2021-06-30T00:00:00.000,1017490,37,ROCHESTER AVENUE,Brooklyn,11233,3017090009,3429148,BK-03,41,299,BK0302,40.677876,-73.927473,40.677886,-73.927181,2024-06-11T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,2.0,6.0,,,2.0,6.0,,,,,,,8.0,8.0,8,Multifamily Finance Program,2024-10-23T00:00:00.000,No,Article XI,3429148,2020-05-04,pre__filing_date,2021-08-20,3017090009,2,0,2024-06-11 00:00:00
70913,ROCHESTER SUYDAM PHASE I,2021-06-30T00:00:00.000,1017491,335,RALPH AVENUE,Brooklyn,11233,3015560003,3000000,BK-03,41,301,BK1601,40.677644,-73.921745,40.677474,-73.921492,2024-09-24T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,13.0,,,,2.0,11.0,,,,,,,13.0,13.0,13,Multifamily Finance Program,2024-10-23T00:00:00.000,No,Article XI,3000000,2009-06-18,pre__filing_date,2021-08-19,3015560003,2,0,
70913,ROCHESTER SUYDAM PHASE I,2021-06-30T00:00:00.000,1017549,331,RALPH AVENUE,Brooklyn,11233,3015560007,3000000,BK-03,41,301,BK1601,40.677746,-73.921734,40.677663,-73.921474,2024-10-23T00:00:00.000,New Construction,No,Non Prevailing Wage,,,,10.0,,,,3.0,7.0,,,,,,,10.0,10.0,10,Multifamily Finance Program,2024-10-23T00:00:00.000,No,Article XI,3000000,2009-06-18,pre__filing_date,2021-08-20,3015560007,3,0,
70938,ROCHESTER SUYDAM PHASE II,2023-07-20T00:00:00.000,998553,423,HERKIMER STREET,Brooklyn,11213,3018640048,3000000,BK-03,36,271,BK0302,40.679096,-73.939488,40.679304,-73.939402,,New Construction,No,Non Prevailing Wage,,,,10.0,,,,2.0,8.0,,,,,,,10.0,10.0,10,Multifamily Finance Program,,No,Article XI,3000000,2020-05-07,pre__filing_date,2023-08-22,3018640048,2,0,
70938,ROCHESTER SUYDAM PHASE II,2023-07-20T00:00:00.000,998554,444,HERKIMER STREET,Brooklyn,11213,3018710043,3000000,BK-03,36,271,BK0302,40.679054,-73.93902,40.678824,-73.938872,,New Construction,No,Non Prevailing Wage,,,,10.0,,,,2.0,8.0,,,,,,,10.0,10.0,10,Multifamily Finance Program,,No,Article XI,3000000,2020-05-07,pre__filing_date,2023-08-22,3018710043,1,0,
70938,ROCHESTER SUYDAM PHASE II,2023-07-20T00:00:00.000,998555,816,HERKIMER STREET,Brooklyn,11233,3017100009,3048198,BK-03,41,299,BK0302,40.678366,-73.926416,40.678116,-73.926308,,New Construction,No,Non Prevailing Wage,,,,12.0,,,,9.0,3.0,,,,,,,12.0,12.0,12,Multifamily Finance Program,,No,Article XI,3048198,2009-06-24,pre__filing_date,2024-01-04,3017100009,3,0,
71445,HOUSING PLUS. 797 GLENMORE AVE. SHEPHERD-GLENMORE,2022-10-19T00:00:00.000,1006212,365,SHEPHERD AVENUE,Brooklyn,11208,3039890001,3000000,BK-05,37,1166,BK0502,40.675765,-73.8812,40.675756,-73.880915,,New Construction,No,Non Prevailing Wage,95.0,10.0,17.0,,,1.0,73.0,42.0,8.0,,,,,,123.0,,123.0,123,Multifamily Finance Program,,No,420c,3000000,2021-11-15,filing_date,,3039890001,0,0,
71541,BG. 97-04 SUTPHIN BLVD.,2023-03-30T00:00:00.000,1008537,97-04,SUTPHIN BOULEVARD,Queens,11435,4100300006,4000000,QN-12,27,208,QN1201,40.697162,-73.805689,40.696915,-73.805971,,New Construction,No,Prevailing Wage,172.0,,,,,1.0,107.0,65.0,1.0,,,,,,173.0,,173.0,173,Multifamily Finance Program,,No,420c,4000000,2022-05-27,filing_date,,4100300006,0,0,
71703,FINCH GROUP. 4746-4750 WHITE PLAINS RD. WAKEFIELD SENIORS,2022-12-23T00:00:00.000,1004586,4750,WHITE PLAINS ROAD,Bronx,10470,2051130031,2000000,BX-12,11,442,BX1203,40.904834,-73.849625,40.904753,-73.849252,2024-12-23T00:00:00.000,New Construction,No,Prevailing Wage,72.0,,,,,1.0,71.0,1.0,1.0,,,,,,73.0,,73.0,73,Multifamily Finance Program,2024-12-23T00:00:00.000,No,420c,2000000,2020-07-17,pre__filing_date,2023-06-07,2051130031,1,0,
71765,STARHILL PHASE 2,2024-06-27T00:00:00.000,1010796,1600,MACOMBS ROAD,Bronx,10452,2028650134,2000000,BX-05,14,217,BX0501,40.845745,-73.917105,40.845808,-73.916465,,New Construction,No,Non Prevailing Wage,74.0,111.0,58.0,,,1.0,87.0,73.0,61.0,23.0,,,,,244.0,,244.0,244,Multifamily Finance Program,,No,420c,2000000,2020-02-13,pre__filing_date,2024-09-11,2028650134,1,0,
71774,290 EAST 149 STREET,2023-06-27T00:00:00.000,1008576,290,EAST 149 STREET,Bronx,10451,2023300016,2000000,BX-01,17,65,BX0102,40.817091,-73.921646,40.816666,-73.921924,,New Construction,No,Non Prevailing Wage,35.0,32.0,50.0,46.0,,1.0,40.0,76.0,48.0,,,,,,164.0,,164.0,164,Multifamily Finance Program,,No,Article XI,2000000,2018-12-28,pre__filing_date,2023-06-28,2023300016,1,0,
71840,FOXY. 70-35 113TH STREET. PARKWAY HOSPITAL,2025-06-11T00:00:00.000,525826,70-35,113 STREET,Queens,11375,4022480228,4052715,QN-06,29,75702,QN0602,40.723683,-73.838532,40.723655,-73.838215,,New Construction,No,Prevailing Wage,144.0,,,,,1.0,108.0,16.0,21.0,,,,,,145.0,,145.0,145,Multifamily Finance Program,,No,Article XI,4052715,,,,4022480228,0,0,
72051,ESSEX MANAGEMENT. 110-14 ASTORIA BLVD. ASTORIA TOWERS II,2023-06-30T00:00:00.000,1008745,32-14,111 STREET,Queens,11369,4017040012,4000000,QN-03,21,373,QN0302,40.759403,-73.85918,40.759338,-73.859476,,New Construction,No,Prevailing Wage,105.0,,,,,1.0,52.0,53.0,1.0,,,,,,106.0,,106.0,106,Multifamily Finance Program,,No,420c,4000000,2020-05-08,pre__filing_date,,4017040012,1,0,
72160,RISEBORO SLATE. 326 ROCKAWAY AVE,2022-12-16T00:00:00.000,1004950,326,ROCKAWAY AVENUE,Brooklyn,11212,3034990025,3000000,BK-16,41,924,BK1602,40.671905,-73.911308,40.671565,-73.911708,,New Construction,No,Non Prevailing Wage,130.0,51.0,34.0,,,1.0,90.0,74.0,41.0,11.0,,,,,216.0,,216.0,216,Multifamily Finance Program,,No,420c,3000000,2022-05-23,pre__filing_date,2023-08-08,3034990025,1,0,
72412,SDV. 1387 UNIVERSITY AVENUE,2024-06-26T00:00:00.000,1012608,1387,UNIVERSITY AVENUE,Bronx,10452,2025330029,2003543,BX-04,16,201,BX0402,40.842746,-73.925602,40.842615,-73.926441,,New Construction,No,Non Prevailing Wage,190.0,62.0,63.0,,,1.0,175.0,49.0,87.0,5.0,,,,,316.0,,316.0,316,Multifamily Finance Program,,No,,2003543,2023-12-26,filing_date,,2025330029,0,0,
72745,THE BRIDGE. 39 WEST 128 STREET,2024-12-18T00:00:00.000,1004751,37,WEST 128 STREET,Manhattan,10027,,,MN-10,9,208,MN1002,40.80888,-73.94213,,,,New Construction,No,Non Prevailing Wage,86.0,,5.0,,,1.0,75.0,16.0,1.0,,,,,,92.0,,92.0,92,Multifamily Finance Program,,No,420c,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
72803,GGV. 3027 WEST 21ST STREET,2024-06-25T00:00:00.000,1010077,3027,WEST 21 STREET,Brooklyn,11224,3070720006,3000000,BK-13,47,352,BK1302,40.573892,-73.987491,40.573033,-73.9868,,New Construction,No,Prevailing Wage,281.0,,,,,1.0,171.0,110.0,1.0,,,,,,282.0,,282.0,282,Multifamily Finance Program,,No,420c,3000000,,,,3070720006,0,0,
72814,JONATHAN ROSE. 570 WASHINGTON STREET,2024-06-28T00:00:00.000,1004965,570,WASHINGTON STREET,Manhattan,10014,1005967502,1000000,MN-02,3,69,MN0203,40.729212,-74.009316,40.728534,-74.009991,,New Construction,No,Prevailing Wage,175.0,,,,,1.0,82.0,57.0,37.0,,,,,,176.0,,176.0,176,Multifamily Finance Program,,No,Article XI,1000000,2022-10-14,filing_date,,1005967502,0,0,
72943,UPS. 1806 ANTHONY AVE,2025-06-30T00:00:00.000,1014141,1806,ANTHONY AVENUE,Bronx,10457,2028920008,2009369,BX-05,15,231,BX0502,40.846279,-73.903821,40.846347,-73.903445,,New Construction,No,Non Prevailing Wage,75.0,35.0,,,,1.0,92.0,19.0,,,,,,,111.0,,111.0,111,Multifamily Finance Program,,No,420c,2009369,2023-12-06,filing_date,,2028920008,0,0,
73229,COMUNILIFE. 2444 TIEBOUT AVENUE,2024-05-03T00:00:00.000,1010075,2444,TIEBOUT AVENUE,Bronx,10458,2030220054,2000000,BX-05,15,39902,BX0503,40.860335,-73.895537,40.860239,-73.89523,,New Construction,No,Prevailing Wage,82.0,,,,,1.0,68.0,15.0,,,,,,,83.0,,83.0,83,Multifamily Finance Program,,No,420c,2000000,2023-08-30,filing_date,,2030220054,0,0,
73353,WESTHAB. 1940 JEROME AVE,2024-03-27T00:00:00.000,1008496,1940,JEROME AVENUE,Bronx,10453,2028530012,2008251,BX-05,14,23301,BX0502,40.85113,-73.909771,40.850903,-73.909591,,New Construction,No,Non Prevailing Wage,77.0,,37.0,,,1.0,94.0,10.0,11.0,,,,,,115.0,,115.0,115,Multifamily Finance Program,,No,420c,2008251,2022-08-22,filing_date,,2028530012,0,0,
73354,NEW DESTINY. 1139 WEBSTER AVE,2025-05-16T00:00:00.000,1013765,1139,WEBSTER AVENUE,Bronx,10456,2024260021,2002072,BX-04,16,143,BX0401,40.830173,-73.910819,40.830379,-73.911086,,New Construction,No,Non Prevailing Wage,51.0,,20.0,,,1.0,12.0,15.0,37.0,8.0,,,,,72.0,,72.0,72,Multifamily Finance Program,,No,420c,2002072,2023-10-26,pre__filing_date,2025-07-23,2024260021,1,0,
73355,TSINY. 88-49 163RD ST,2025-06-27T00:00:00.000,1017620,88-49,163 STREET,Queens,11432,4098130005,4210033,QN-12,24,44602,QN1201,40.707874,-73.798779,40.707448,-73.798247,,New Construction,No,Non Prevailing Wage,30.0,19.0,,,,1.0,49.0,1.0,,,,,,,50.0,,50.0,50,Multifamily Finance Program,,No,Article XI,4210033,2024-05-06,filing_date,,4098130005,0,0,
73540,SHF. 2950-2952 W 28TH ST. CONEY LANDING,2025-06-26T00:00:00.000,1017632,2952,WEST 28 STREET,Brooklyn,11224,,,BK-13,47,342,BK1302,40.574175,-73.994061,,,,New Construction,No,Non Prevailing Wage,116.0,,62.0,,,1.0,78.0,65.0,36.0,,,,,,179.0,,179.0,179,Multifamily Finance Program,,No,420c,nan,2003-12-26,pre__filing_date,2014-08-12,,0,0,
73549,INNOVATIVE URBAN VILLAGE 1A,2024-03-27T00:00:00.000,1011167,1140,PENNSYLVANIA AVENUE,Brooklyn,11239,3044340010,3000000,BK-05,42,105804,BK0504,40.652601,-73.886178,40.652044,-73.886507,,New Construction,No,Non Prevailing Wage,165.0,69.0,151.0,,,1.0,93.0,155.0,101.0,37.0,,,,,386.0,,386.0,386,Multifamily Finance Program,,No,420c,3000000,2023-04-14,filing_date,,3044340010,0,0,
